$(function(){Sacknet.MileageGraph.SetupMileageGraph(/Stats/UpdateMileageGraph/1278, null, 6/7/2012, 134.9
6/8/2012, 38.8, 6/8/2012, 177.5
6/9/2012, 59.0, 6/9/2012, 185.0
6/10/2012, 59.0, 6/10/2012, 222.7
6/11/2012, 58.9, 6/11/2012, 274.3
6/12/2012, 58.9, 6/12/2012, 352.6
6/13/2012, 58.9, 6/13/2012, 417.6
6/14/2012, 59.0, 6/14/2012, 526.4
6/15/2012, 85.9, 6/15/2012, 599.4
6/16/2012, 85.9, 6/16/2012, 599.4
6/17/2012, 85.9, 6/17/2012, 601.9
6/18/2012, 85.9, 6/18/2012, 641.9
6/19/2012, 85.9, 6/19/2012, 715.0
6/20/2012, 94.6, 6/20/2012, 802.1
6/21/2012, 99.3, 6/21/2012, 897.4
6/22/2012, 116.6, 6/22/2012, 958.7
6/23/2012, 116.6, 6/23/2012, 966.2
6/24/2012, 116.6, 6/24/2012, 969.1
6/25/2012, 116.6, 6/25/2012, 1021.4
6/26/2012, 116.6, 6/26/2012, 1106.1
6/27/2012, 116.6, 6/27/2012, 1164.4
6/28/2012, 116.6, 6/28/2012, 1269.2
6/29/2012, 116.6, 6/29/2012, 1269.2
6/30/2012, 116.6, 6/30/2012, 1269.2
7/1/2012, 116.6, 7/1/2012, 1269.2
7/2/2012, 116.6, 7/2/2012, 1287.8
7/3/2012, 116.6, 7/3/2012, 1361.1
7/4/2012, 116.6, 7/4/2012, 1368.8
7/5/2012, 116.6, 7/5/2012, 1415.9
7/6/2012, 116.6, 7/6/2012, 1483.7
7/7/2012, 116.6, 7/7/2012, 1520.8
7/8/2012, 116.6, 7/8/2012, 1527.9
7/9/2012, 116.6, 7/9/2012, 1577.6
7/10/2012, 116.6, 7/10/2012, 1639.6
7/11/2012, 116.6, 7/11/2012, 1713.5
7/12/2012, 116.6, 7/12/2012, 1798.4
7/13/2012, 116.6, 7/13/2012, 1881.2
7/14/2012, 116.6, 7/14/2012, 1906.1
7/15/2012, 116.6, 7/15/2012, 1908.7
7/16/2012, 116.6, 7/16/2012, 1958.1
7/17/2012, 116.6, 7/17/2012, 2040.8
7/18/2012, 116.6, 7/18/2012, 2126.9
7/19/2012, 116.6, 7/19/2012, 2169.8
7/20/2012, 116.6, 7/20/2012, 2199.7
7/21/2012, 116.6, 7/21/2012, 2199.7
